House_ownership_present,Bank_account_present,flooring_materials_present,roofing_materials_present,walls_materials_present,House type_present,Seperate room for cooking_present,type of toilet_present,Main source of lightening_present,Main fuel for cooking_present,source of drinking water_present,House ownership,M14A2-Mattress At present,M14A3-Pressure cooker _ At present,M14A4-Chair _ At present,M14A5-Cot / Bed _ At present,M14A6-Table _ At present,M14A10-Clock or Watch _ At present,M14A7-Electric fan _ At present,M14A8-Radio / Transistor _ At present,M14A9-Sewing machine _ At present,M14A11-Bicycle _ At present,M14A12-Black and White television _ At present,M14A13-Colour television _ At present,M14A14-Mobile phone _ At present,M14A15-Landline Phone _ At present,M14A16-Refrigerator? At present,M14A17-Air conditioner / Cooler _ At present,M14A18-Washing Machine? At present,M14A19-Internet? At present,M14A20-Computer? At present,M14A21-Motorcycle/scooter? At present,M14A22-Car/Jeep _ At present,M14A23-Water pump _ At present,M14A24-Thresher _ At present,M14A25-Tractor _ At present,M14A26-Animal drawn cart _ At present,M14A27-Open well _ At present,M14A28-Bore well _ At present,M14A29-Private Pond _ At present,M14A30-Equipment for drip irrigation/ Sprinkler _ At present,M14A31-Tiller/ Cultivator _ At present,M14A32-Plough disc/ mould board _ At present,M14A33-Seed drill _ At present,M14A34-Power sprayer _ At present,M14A35-Chaff cutter _ At present,M14A36-Weeders _ At present,M14A37-Other mechanized three/four_wheeler agricultural equipment _ At present,M14A38-Trolley (for tractor) _ At present,M14A39-Livestock sheds _ At present,M14A40-Fish boat _ At present,M14A41-Other fishing equipment _ At present,Annual household income 2018-19 (~june - July)
1,1,1.0,1.0,2,2.0,1,1,1,2,2,1,0,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25700
1,1,1.0,2.0,1,2.0,1,2,1,2,1,1,2,2,2,2,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38200
1,0,1.0,2.0,1,2.0,1,2,1,2,1,1,3,2,3,3,3,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-2000
1,0,1.0,1.0,1,3.0,1,2,1,2,1,1,2,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18700
1,1,2.0,2.0,3,2.0,1,1,1,1,1,1,5,6,8,5,3,1,2,0,0,0,0,1,5,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445333
1,1,3.0,2.0,3,2.0,0,1,1,1,1,1,3,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61000
1,1,3.0,2.0,3,2.0,1,1,1,1,1,1,4,5,6,4,3,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462341
0,1,2.0,2.0,3,2.0,0,1,1,1,1,1,2,3,4,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79500
1,1,3.0,2.0,3,2.0,0,1,1,1,1,1,4,4,5,3,2,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17300
1,1,3.0,2.0,2,2.0,1,1,1,2,1,1,4,4,5,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80950
1,1,2.0,2.0,2,1.0,1,1,1,1,1,1,3,4,5,3,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000
1,1,2.0,2.0,2,1.0,1,1,1,1,1,1,4,4,5,3,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93500
1,1,2.0,2.0,2,1.0,1,1,1,2,1,1,4,3,4,3,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87600
1,1,2.0,2.0,1,2.0,1,1,1,2,1,1,4,4,5,3,2,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91900
1,1,2.0,2.0,2,1.0,0,1,1,2,1,1,3,2,3,3,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63200
1,1,3.0,1.0,1,2.0,0,1,1,2,1,1,3,3,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64750
1,1,2.0,2.0,2,1.0,1,1,1,2,1,1,5,2,0,4,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19500
1,1,2.0,2.0,2,1.0,1,1,1,1,1,1,4,5,6,5,2,2,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739500
1,1,1.0,2.0,1,2.0,0,1,1,2,1,1,3,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39700
1,1,1.0,2.0,1,2.0,0,1,1,2,1,1,3,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,57250
1,1,1.0,2.0,3,2.0,1,1,1,2,1,1,3,1,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65260
1,0,1.0,2.0,1,2.0,0,1,1,2,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48910
1,1,1.0,2.0,3,2.0,1,1,1,2,2,1,5,1,3,3,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,435000
1,1,1.0,2.0,1,2.0,0,1,1,2,2,1,2,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37400
1,1,1.0,2.0,1,2.0,0,1,1,2,2,1,2,1,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33000
1,1,1.0,2.0,3,2.0,1,1,1,2,2,1,6,3,10,4,3,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89000
1,1,3.0,2.0,3,2.0,1,1,1,2,2,1,4,2,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4500
1,1,3.0,2.0,3,2.0,1,1,1,2,2,1,2,1,2,3,1,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45300
1,1,3.0,2.0,3,2.0,1,1,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25350
1,1,3.0,2.0,3,2.0,1,1,1,2,2,1,2,1,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92000
1,1,1.0,2.0,1,2.0,1,2,1,2,2,1,3,2,6,3,2,1,0,0,0,0,0,1,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64000
1,1,1.0,2.0,1,2.0,1,2,1,2,1,1,2,0,0,2,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34000
1,1,1.0,2.0,1,2.0,1,2,1,2,2,1,3,0,0,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36600
1,1,2.0,2.0,1,2.0,1,2,1,2,2,1,3,0,2,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34200
1,1,1.0,1.0,1,3.0,1,2,1,2,2,1,2,0,0,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26400
1,1,1.0,2.0,1,2.0,1,2,1,2,2,1,2,0,0,3,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34100
1,1,1.0,1.0,1,3.0,1,2,1,2,2,1,2,0,0,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32800
1,1,1.0,2.0,1,2.0,1,2,1,2,2,1,2,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38500
1,1,1.0,2.0,1,2.0,1,2,1,2,2,1,2,0,0,3,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,321000
1,1,1.0,2.0,1,2.0,1,2,1,2,2,1,2,0,0,2,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31200
1,1,1.0,2.0,1,2.0,1,2,1,2,2,1,2,0,3,3,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,239500
1,1,1.0,2.0,1,2.0,1,2,1,2,2,1,2,0,2,3,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55000
1,1,1.0,1.0,1,3.0,1,2,1,2,1,1,2,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26300
1,1,1.0,1.0,1,3.0,1,2,1,2,1,1,3,0,2,3,2,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80900
1,1,1.0,2.0,2,2.0,1,1,1,2,1,1,8,2,2,4,3,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377833
1,0,1.0,2.0,1,2.0,1,1,1,2,1,1,6,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27850
1,0,1.0,2.0,2,2.0,1,1,1,2,1,1,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31000
1,1,1.0,2.0,2,2.0,1,1,1,2,2,1,5,0,2,5,2,0,0,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,719800
1,1,1.0,1.0,1,3.0,1,1,1,2,2,0,5,1,2,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
1,1,1.0,2.0,2,2.0,1,1,1,2,2,1,4,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30450
1,1,1.0,1.0,2,2.0,1,1,1,2,1,1,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15300
1,1,1.0,1.0,2,2.0,1,1,1,2,1,1,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40200
1,1,1.0,2.0,2,2.0,1,1,1,2,2,1,2,1,6,3,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311990
1,1,1.0,2.0,2,2.0,1,2,1,2,1,1,3,2,3,3,3,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75500
1,1,1.0,2.0,2,2.0,1,2,1,2,1,1,2,2,3,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34800
1,1,1.0,2.0,2,2.0,1,2,1,2,1,1,2,2,3,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58300
1,1,1.0,1.0,1,3.0,1,2,1,2,2,1,3,0,2,3,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000
1,1,1.0,1.0,1,3.0,1,2,1,2,2,1,3,0,0,3,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41000
1,1,1.0,1.0,1,3.0,1,2,1,2,2,1,2,0,0,4,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59500
1,1,1.0,1.0,1,3.0,1,2,1,2,2,1,2,0,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50400
1,1,1.0,1.0,1,3.0,1,2,1,2,2,1,2,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31600
1,1,1.0,1.0,1,3.0,1,2,1,2,2,1,3,0,0,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50180
1,1,1.0,1.0,1,3.0,1,2,1,2,2,1,3,0,2,3,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115100
1,1,1.0,2.0,1,2.0,1,2,1,2,2,1,3,0,2,3,4,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80400
1,1,1.0,1.0,1,3.0,1,2,1,2,2,1,2,0,0,4,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62400
1,1,1.0,1.0,1,3.0,1,2,1,2,2,1,2,0,0,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53700
1,1,1.0,1.0,1,3.0,1,2,1,2,2,1,2,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
1,1,1.0,1.0,1,3.0,1,2,1,2,2,1,2,0,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,28100
1,1,1.0,1.0,1,3.0,1,2,1,2,2,1,1,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28500
1,1,1.0,2.0,1,2.0,1,2,1,2,2,1,3,0,0,4,4,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,146500
1,1,2.0,2.0,2,1.0,1,1,1,1,1,1,3,4,8,3,1,1,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302270
1,1,3.0,2.0,2,2.0,1,1,1,1,1,1,3,5,6,3,4,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172770
0,1,3.0,3.0,2,2.0,1,1,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58670
0,1,3.0,2.0,2,2.0,1,1,1,1,1,1,2,2,10,2,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47770
1,1,2.0,2.0,2,1.0,1,1,1,1,1,1,8,6,12,8,4,2,2,0,1,1,0,1,8,0,1,0,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870603
1,1,2.0,2.0,2,1.0,1,1,1,1,1,1,5,5,12,5,3,1,1,0,1,0,0,2,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162770
1,1,2.0,2.0,2,1.0,1,1,1,1,1,1,6,5,12,6,2,1,1,0,1,0,0,1,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17770
1,1,2.0,2.0,2,1.0,0,1,1,1,1,1,4,5,7,3,1,1,0,0,0,0,0,1,5,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159603
1,1,2.0,2.0,2,1.0,1,1,1,1,1,1,3,4,8,3,2,2,0,0,1,0,0,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243770
0,1,2.0,3.0,2,2.0,0,1,1,1,1,1,5,2,6,3,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,181166
0,1,3.0,2.0,3,2.0,1,1,1,1,1,1,4,4,5,3,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295933
1,1,2.0,2.0,3,2.0,1,1,1,1,1,1,8,4,5,4,3,1,0,1,0,0,0,1,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255166
0,1,2.0,2.0,2,1.0,0,1,1,1,1,1,4,4,9,5,3,2,2,0,0,0,0,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114770
1,1,3.0,2.0,2,2.0,1,1,1,1,1,1,4,3,6,4,2,1,1,1,0,0,0,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,126870
1,1,1.0,2.0,2,2.0,1,2,1,1,1,1,2,1,0,2,1,1,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73850
1,1,2.0,2.0,2,1.0,1,2,1,1,1,1,1,1,3,2,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43200
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,2,0,3,2,1,1,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,203790
1,1,1.0,2.0,1,2.0,1,1,1,2,1,1,2,1,4,3,2,1,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,108000
1,1,1.0,2.0,1,2.0,1,2,1,1,1,1,2,1,2,2,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106200
1,1,1.0,2.0,1,2.0,1,2,1,2,1,1,1,0,2,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000
1,1,1.0,2.0,1,2.0,1,2,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100800
1,1,2.0,2.0,2,1.0,1,2,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96000
1,1,2.0,2.0,2,1.0,1,2,1,1,2,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116300
1,1,2.0,2.0,2,1.0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93000
1,1,1.0,2.0,1,2.0,1,2,1,2,1,1,2,0,2,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,73750
1,1,1.0,2.0,2,2.0,1,2,1,2,2,1,1,0,3,1,1,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,74400
1,1,1.0,2.0,1,2.0,1,2,1,1,1,1,2,0,3,2,1,1,2,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64500
1,1,2.0,2.0,2,1.0,0,1,1,1,1,1,2,0,2,2,2,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84000
1,1,1.0,2.0,1,2.0,1,1,1,1,2,1,3,1,8,3,5,3,3,0,0,1,0,1,4,0,0,0,0,1,0,1,0,1,0,0,2,0,0,1,0,0,0,0,1,1,2,0,0,1,0,0,315350
1,1,1.0,2.0,1,2.0,1,1,1,2,2,1,2,1,2,3,2,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3600
1,1,1.0,2.0,1,2.0,1,1,1,1,2,1,2,1,2,2,2,2,2,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39500
1,1,1.0,2.0,1,2.0,1,1,1,1,2,1,3,2,8,3,3,2,4,0,0,0,0,1,3,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,504000
1,1,1.0,2.0,1,2.0,1,1,1,1,2,1,3,2,10,3,3,3,3,0,0,1,0,1,2,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,432000
1,1,1.0,2.0,2,2.0,0,1,1,1,1,1,1,1,3,2,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81050
1,1,2.0,2.0,2,1.0,1,1,1,2,2,1,0,1,3,3,1,0,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113200
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,0,1,6,4,2,1,4,0,0,1,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,475050
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,0,0,4,4,1,1,4,0,1,1,0,1,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724000
1,1,2.0,2.0,2,1.0,1,1,1,2,2,1,0,1,4,5,4,2,3,0,0,1,0,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,0,1,5,3,2,2,3,0,1,1,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352300
1,1,1.0,2.0,2,2.0,1,1,1,1,2,1,0,0,3,1,1,1,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75200
1,1,1.0,2.0,1,2.0,1,1,1,1,2,1,0,1,4,2,2,1,2,0,0,1,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126350
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,0,2,7,4,2,3,5,0,0,1,0,1,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,166000
1,1,2.0,2.0,2,1.0,1,1,1,1,2,1,2,2,4,3,2,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,435140
1,1,1.0,2.0,1,2.0,1,2,1,2,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100500
1,1,1.0,2.0,1,2.0,1,1,1,2,1,1,0,0,1,2,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71700
1,1,1.0,2.0,3,2.0,1,1,1,2,2,1,0,0,6,2,2,1,2,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,408000
